human_id,ST,host_source_raw,collection_year,country,country_base_label,country_harmonised,country_iso_alpha2,country_iso_alpha3,country_iso_numeric,country_harmonisation_status
SAMN39259433,ST111,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259442,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259444,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259443,ST17,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259441,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259446,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259448,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259445,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259447,ST111,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259450,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259451,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259449,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259452,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259454,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259453,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259455,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259456,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259460,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259458,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259457,ST17,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259459,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259461,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259473,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259474,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259462,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259476,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259475,ST307,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259477,ST37,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259478,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259479,ST6873,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259480,ST17,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259481,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259482,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259483,ST462,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259486,ST44,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259485,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259484,ST462,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259492,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259495,ST280,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259493,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259494,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259498,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259497,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259499,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259496,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259501,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259500,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259502,ST13,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259503,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259508,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259505,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259507,ST14,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259506,ST111,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259509,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259510,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259511,ST14,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259515,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259516,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259518,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259520,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259519,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259517,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259525,ST14,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259523,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259521,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259527,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259531,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259533,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259532,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259530,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259536,ST6873,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259537,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259535,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259534,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259542,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259543,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259540,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259545,ST111,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259548,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259549,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259547,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259546,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39259551,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39271346,ST6260,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39272081,ST307,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39272082,ST16,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39272083,ST307,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39291016,ST2504,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39296763,ST45,Homo sapiens,2023,USA: Florida,USA,United States,US,USA,840,iso_3166_1
SAMN39296766,ST193,Homo sapiens,2023,USA: Florida,USA,United States,US,USA,840,iso_3166_1
SAMN39296771,ST36,Homo sapiens,2023,USA: Florida,USA,United States,US,USA,840,iso_3166_1
SAMN39313682,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39296769,ST193,Homo sapiens,2023,USA: Florida,USA,United States,US,USA,840,iso_3166_1
SAMN39313694,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39313693,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39313691,ST6849,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39313692,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39313711,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39313713,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39313706,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39313703,ST512,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39313714,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39322797,ST15,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39328100,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39331311,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39331314,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39331315,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39331320,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39331313,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39334092,ST307,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39331321,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39332653,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39334096,ST152,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39335492,ST383,Homo sapiens,2021,Egypt: Alexandria,Egypt,Egypt,EG,EGY,818,iso_3166_1
SAMN39334901,ST133,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39334097,ST152,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39334914,ST11,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39335494,ST14,Homo sapiens,2021,Egypt: Alexandria,Egypt,Egypt,EG,EGY,818,iso_3166_1
SAMN39335493,ST383,Homo sapiens,2021,Egypt: Alexandria,Egypt,Egypt,EG,EGY,818,iso_3166_1
SAMN39335496,ST147,Homo sapiens,2021,Egypt: Alexandria,Egypt,Egypt,EG,EGY,818,iso_3166_1
SAMN39335495,ST147,Homo sapiens,2021,Egypt: Alexandria,Egypt,Egypt,EG,EGY,818,iso_3166_1
SAMN39401257,ST7341,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39401428,ST307,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39401260,ST147,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39401770,ST48,Homo sapiens,2023,USA: Florida,USA,United States,US,USA,840,iso_3166_1
SAMN39404729,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39403975,ST258,Homo sapiens,2021,"USA: Santa Clara County, CA",USA,United States,US,USA,840,iso_3166_1
SAMN39402575,ST111,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39403976,ST258,Homo sapiens,2021,"USA: Santa Clara County, CA",USA,United States,US,USA,840,iso_3166_1
SAMN39459355,ST35,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39419127,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39459353,ST16,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39459354,ST307,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39459357,ST16,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39459358,ST16,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39459359,ST258,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39459356,ST16,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39502216,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39502253,ST11,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39459360,ST307,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39502231,ST4843,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39505192,ST1,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39616754,ST1779,Homo sapiens,2021,China: Tianjin,China,China,CN,CHN,156,iso_3166_1
SAMN39595402,ST133,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39505190,ST219,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39616757,ST1779,Homo sapiens,2021,China: Tianjin,China,China,CN,CHN,156,iso_3166_1
SAMN39616758,ST1779,Homo sapiens,2021,China: Tianjin,China,China,CN,CHN,156,iso_3166_1
SAMN39616755,ST1779,Homo sapiens,2021,China: Tianjin,China,China,CN,CHN,156,iso_3166_1
SAMN39616756,ST1779,Homo sapiens,2021,China: Tianjin,China,China,CN,CHN,156,iso_3166_1
SAMN39622096,ST15,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39618403,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39622098,ST437,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39616759,ST1779,Homo sapiens,2021,China: Tianjin,China,China,CN,CHN,156,iso_3166_1
SAMN39622105,ST704,Homo sapiens,2024,USA: Wyoming,USA,United States,US,USA,840,iso_3166_1
SAMN39623891,ST16,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39622100,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39623892,ST17,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39670197,ST661,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39670199,ST13,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39670198,ST48,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39623895,ST307,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39672072,ST45,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39673766,ST17,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39673856,ST17,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39673769,ST231,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39673768,ST20,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39673775,ST147,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39724758,ST231,Homo sapiens,2021,China:kunming,China,China,CN,CHN,156,iso_3166_1
SAMN39724757,ST231,Homo sapiens,2019,China:kunming,China,China,CN,CHN,156,iso_3166_1
SAMN39724756,ST231,Homo sapiens,2020,China:kunming,China,China,CN,CHN,156,iso_3166_1
SAMN39724755,ST231,Homo sapiens,2020,China:kunming,China,China,CN,CHN,156,iso_3166_1
SAMN39725114,ST29,Homo sapiens,2022,Italy: Verona,Italy,Italy,IT,ITA,380,iso_3166_1
SAMN39724761,ST231,Homo sapiens,2023,China:kunming,China,China,CN,CHN,156,iso_3166_1
SAMN39724760,ST231,Homo sapiens,2023,China:kunming,China,China,CN,CHN,156,iso_3166_1
SAMN39724762,ST231,Homo sapiens,2022,China:kunming,China,China,CN,CHN,156,iso_3166_1
SAMN39750292,ST152,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39750202,ST11,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39750205,ST15,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39732730,ST37,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39751742,ST307,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39751737,ST462,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39750296,ST258,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39750293,ST152,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39782959,ST395,Homo sapiens,2022,India: Vellore,India,India,IN,IND,356,iso_3166_1
SAMN39782951,ST5,Homo sapiens,2022,India: Vellore,India,India,IN,IND,356,iso_3166_1
SAMN39782961,ST231,Homo sapiens,2022,India: Vellore,India,India,IN,IND,356,iso_3166_1
SAMN39830496,ST4843,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39831714,ST147,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39829406,ST1401,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39832822,ST383,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39832808,ST33,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39832821,ST4843,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39856586,ST17,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39833177,ST307,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39833223,ST11,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39833224,ST11,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39903311,ST2050,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39903313,ST258,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39903344,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39890310,ST16,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39903346,ST111,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39924485,ST307,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39924486,ST252,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39903345,ST14,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39937532,ST3515,Homo sapiens,2021,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39937525,ST515,Homo sapiens,2021,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39937531,ST3293,Homo sapiens,2021,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39924488,ST147,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39937534,ST36,Homo sapiens,2021,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39937535,ST22,Homo sapiens,2021,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39937536,ST515,Homo sapiens,2021,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39937537,ST5994,Homo sapiens,2021,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39937585,ST37,Homo sapiens,2022,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39937540,ST342,Homo sapiens,2021,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39937538,ST5994,Homo sapiens,2021,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39937539,ST5994,Homo sapiens,2021,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39937587,ST1026,Homo sapiens,2022,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39937590,ST45,Homo sapiens,2022,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39937593,ST1026,Homo sapiens,2022,"Mexico:Nuevo Leon, Guadalupe",Mexico,Mexico,MX,MEX,484,iso_3166_1
SAMN39942383,ST258,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39942666,ST37,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39942665,ST15,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39942571,ST147,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39942917,ST2108,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39942920,ST35,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39942918,ST2703,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39942921,ST8325,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39943562,ST307,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39943563,ST13,Homo sapiens,2024,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39944803,ST395,Homo sapiens,2023,USA,USA,United States,US,USA,840,iso_3166_1
SAMN39950425,ST1418,Homo sapiens,2022,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950424,ST147,Homo sapiens,2022,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950434,ST2096,Homo sapiens,2022,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950438,ST307,Homo sapiens,2022,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950431,ST395,Homo sapiens,2022,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950429,ST395,Homo sapiens,2022,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950456,ST16,Homo sapiens,2023,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950458,ST395,Homo sapiens,2023,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950443,ST16,Homo sapiens,2022,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950461,ST395,Homo sapiens,2023,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950459,ST2497,Homo sapiens,2023,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950465,ST147,Homo sapiens,2023,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950467,ST147,Homo sapiens,2023,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950480,ST392,Homo sapiens,2023,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950479,ST147,Homo sapiens,2023,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950474,ST395,Homo sapiens,2023,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMN39950469,ST383,Homo sapiens,2023,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
